21.3618629,8.4118629,70.75943745,,,,
11.3370694,-1.6129306,2.60154512,,,,
8.1968422,-4.7531578,22.59250907,,,,
18.6442569,5.6942569,32.42456164,,,,
7.2843477,-5.6656523,32.09961598,,,,
20.077493,7.127493,50.80115647,,,,
15.72937,2.77937,7.724897597,,,,
16.846574,3.896574,15.18328894,,,,
19.1437929,6.1937929,38.36307049,,,,
24.3025902,11.3525902,128.8813042,,,,
6.8365292,-6.1134708,37.37452522,,,,
13.3299536,0.3799536,0.1443647382,,,,
15.9158322,2.9658322,8.796160639,,,,
11.6633387,-1.2866613,1.655497301,,,,
11.076721,-1.873279,3.509174212,,,,
16.5720845,3.6220845,13.11949613,,,22.63577889,4.757707315
8.4420642,-4.5079358,20.32148518,,,,
15.129953,2.179953,4.752195082,,,,
12.0220235,-0.9279765,0.8611403846,,,,
8.3535309,-4.5964691,21.12752819,,,,
19.6148251,6.6648251,44.41989361,,,,
20.3120838,7.3620838,54.20027788,,,,
15.8380196,2.8880196,8.34065721,,,,
6.9945568,-5.9554432,35.46730371,,,,
14.6900163,1.7400163,3.027656724,,,,
10.7165781,-2.2334219,4.988173383,,,,
18.5617667,5.6117667,31.4919255,,,,
16.8946711,3.9446711,15.56043009,,,,
16.7156323,3.7656323,14.17998662,,,,
16.916623,3.966623,15.73409802,,,,
11.2988938,-1.6511062,2.726151684,,,,
18.582378,5.632378,31.72368193,,,,
12.1637262,-0.7862738,0.6182264886,,,,
10.0565428,-2.8934572,8.372094568,,,,
15.4656316,2.5156316,6.328402347,,,,
4.6481311,-8.3018689,68.92102723,,,,
10.7364999,-2.2135001,4.899582693,,,,
15.524609,2.574609,6.628611503,,,,
8.0702327,-4.8797673,23.8121289,,,,
7.5860905,-5.3639095,28.77152512,,,,
20.2015561,7.2515561,52.58506587,,,,
16.5171261,3.5671261,12.72438861,,,,
9.9290721,-3.0209279,9.126005377,,,,
12.8947137,-0.0552863,0.003056574968,,,,
14.5251692,1.5751692,2.481158009,,,,
17.1946896,4.2446896,18.0173898,,,,
14.7501331,1.8001331,3.240479178,,,,
23.6759705,10.7259705,115.0464432,,,,
9.7757881,-3.1742119,10.07562119,,,,
17.0474205,4.0974205,16.78885475,,,,
16.6667118,3.7167118,13.8139466,,,,
7.811473,-5.138527,26.40445973,,,,
4.9176099,-8.0323901,64.51929072,,,,
13.6046041,0.6546041,0.4285065277,,,,
14.2962545,1.3462545,1.812401179,,,,
12.6350114,-0.3149886,0.09921781813,,,,
12.6469555,-0.3030445,0.09183596898,,,,
5.5902653,-7.3597347,54.16569485,,,,
9.1409996,-3.8090004,14.50848405,,,,
11.7500433,-1.1999567,1.439896082,,,,
-4.7326544,-17.6826544,312.6762666,,,,
6.5101817,-6.4398183,41.47125974,,,,
11.964311,-0.985689,0.9715828047,,,,
5.811169,-7.138831,50.96290805,,,,
6.6977784,-6.2522216,39.09027494,,,,
12.9042197,-0.0457803,0.002095835868,,,,
10.7158473,-2.2341527,4.991438287,,,,
13.4127429,0.4627429,0.2141309915,,,,
19.381781,6.431781,41.36780683,,,,
11.587761,-1.362239,1.855695093,,,,
5.3410042,-7.6089958,57.89681708,,,,
16.2040003,3.2540003,10.58851795,,,,
9.07775,-3.87225,14.99432006,,,,
12.3187192,-0.6312808,0.3985154484,,,,
14.9253751,1.9753751,3.902106786,,,,
13.3758405,0.4258405,0.1813401314,,,,
18.9129237,5.9629237,35.55645905,,,,
5.7444663,-7.2055337,51.9197159,,,,
11.9285637,-1.0214363,1.043332115,,,,
17.4686158,4.5186158,20.41788875,,,,
11.7270739,-1.2229261,1.495548246,,,,
9.5319776,-3.4180224,11.68287713,,,,
25.5945964,12.6445964,159.8858181,,,,
16.3220949,3.3720949,11.37102401,,,,
16.3323791,3.3823791,11.44048838,,,,
14.8446772,1.8946772,3.589801692,,,,
10.9106482,-2.0393518,4.158955764,,,,
18.4408751,5.4908751,30.14970936,,,,
12.8812949,-0.0687051,0.004720390766,,,,
17.6284299,4.6784299,21.88770633,,,,
20.4393195,7.4893195,56.08990657,,,,
11.4059898,-1.5440102,2.383967498,,,,
19.9097663,6.9597663,48.43834695,,,,
12.8772041,-0.0727959,0.005299243057,,,,
10.3999974,-2.5500026,6.50251326,,,,
13.2616159,0.3116159,0.09710446913,,,,
10.9832093,-1.9667907,3.868265658,,,,
7.6310948,-5.3189052,28.29075253,,,,
14.6220911,1.6720911,2.795888647,,,,
8.4357234,-4.5142766,20.37869322,,,,
18.3095338,5.3595338,28.72460255,,,,
15.371683,2.421683,5.864548552,,,,
9.7622543,-3.1877457,10.16172265,,,,
8.5086081,-4.4413919,19.72596201,,,,
0.9666036,-11.9833964,143.6017893,,,,
8.5149304,-4.4350696,19.66984236,,,,
17.8481513,4.8981513,23.99188616,,,,
13.2267195,0.2767195,0.07657368168,,,,
9.8252802,-3.1247198,9.763873829,,,,
17.0553064,4.1053064,16.85354064,,,,
10.2531773,-2.6968227,7.272852675,,,,
10.5559006,-2.3940994,5.731711937,,,,
13.8123439,0.8623439,0.7436370019,,,,
10.7131461,-2.2368539,5.00351537,,,,
20.5900074,7.6400074,58.36971307,,,,
13.0499852,0.0999852,0.009997040219,,,,
11.3087929,-1.6412071,2.693560745,,,,
16.3323791,3.3823791,11.44048838,,,,
14.8446772,1.8946772,3.589801692,,,,
10.9106482,-2.0393518,4.158955764,,,,
18.4408751,5.4908751,30.14970936,,,,
12.8812949,-0.0687051,0.004720390766,,,,
17.6284299,4.6784299,21.88770633,,,,
20.4393195,7.4893195,56.08990657,,,,
11.4059898,-1.5440102,2.383967498,,,,
19.9097663,6.9597663,48.43834695,,,,
12.8772041,-0.0727959,0.005299243057,,,,
10.3999974,-2.5500026,6.50251326,,,,
13.2616159,0.3116159,0.09710446913,,,,
10.9832093,-1.9667907,3.868265658,,,,
7.6310948,-5.3189052,28.29075253,,,,
14.6220911,1.6720911,2.795888647,,,,
8.4357234,-4.5142766,20.37869322,,,,
18.3095338,5.3595338,28.72460255,,,,
15.371683,2.421683,5.864548552,,,,
9.7622543,-3.1877457,10.16172265,,,,
8.5086081,-4.4413919,19.72596201,,,,
0.9666036,-11.9833964,143.6017893,,,,
8.5149304,-4.4350696,19.66984236,,,,
